,n_iter,lr,n_layers,solver,score,0,1,2,3,4,5,6,7,8,9,accuracy,macro avg,weighted avg
106,10,0.1,4,lbfgs,f1-score,0.16860109957238847,0.0,0.0,0.42228553339664454,0.6128205128205129,0.0,0.4264264264264264,0.0,0.2856583072100313,0.0,0.2819,0.19157918794260037,0.1880274917640382
107,10,0.1,4,lbfgs,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.2819,10000.0,10000.0
108,10,0.01,2,adam,precision,0.0,0.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.01135,0.01288225
109,10,0.01,2,adam,recall,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.1,0.1135
110,10,0.01,2,adam,f1-score,0.0,0.203861697350696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.0203861697350696,0.023138302649304
111,10,0.01,2,adam,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.1135,10000.0,10000.0
112,10,0.01,2,sgd,precision,0.0,0.521780303030303,0.9058713886300093,0.9083820662768031,0.9459161147902869,0.9600499375780275,0.8183520599250936,0.9722507708119219,0.8761514841351075,0.870754716981132,0.8231,0.7779508842158684,0.774521809377325
113,10,0.01,2,sgd,recall,0.0,0.9709251101321585,0.9418604651162791,0.9227722772277228,0.8727087576374746,0.8621076233183856,0.9123173277661796,0.9202334630350194,0.8788501026694046,0.9147670961347869,0.8231,0.8196542223037412,0.8231
114,10,0.01,2,sgd,f1-score,0.0,0.6787804126886356,0.9235154394299286,0.9155206286836935,0.9078389830508475,0.9084465445953928,0.8627838104639685,0.945527236381809,0.877498718605843,0.8922184630256162,0.8231,0.7912130236925735,0.7903472806538759
115,10,0.01,2,sgd,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.8231,10000.0,10000.0
116,10,0.01,2,lbfgs,precision,0.9198520345252774,0.20877904832165253,0.0,0.16,0.3463235294117647,0.0,0.0,0.3893581081081081,0.0,0.0,0.3275,0.20243127203668027,0.20403690546973352
117,10,0.01,2,lbfgs,recall,0.7612244897959184,0.9973568281938326,0.0,0.0039603960396039604,0.47963340122199594,0.0,0.0,0.896887159533074,0.0,0.0,0.3275,0.31390622747844243,0.3275
118,10,0.01,2,lbfgs,f1-score,0.8330541596873255,0.34527985359158153,0.0,0.007729468599033816,0.4022203245089667,0.0,0.0,0.5429917550058893,0.0,0.0,0.3275,0.21312755613927967,0.21692683564189075
119,10,0.01,2,lbfgs,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.3275,10000.0,10000.0
120,10,0.01,3,adam,precision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974,0.0,0.0974,0.00974,0.00948676
121,10,0.01,3,adam,recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0974,0.1,0.0974
122,10,0.01,3,adam,f1-score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17751047931474395,0.0,0.0974,0.017751047931474397,0.017289520685256063
123,10,0.01,3,adam,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.0974,10000.0,10000.0
124,10,0.01,3,sgd,precision,0.9441117764471058,0.961439588688946,0.9541015625,0.9703779366700716,0.9434343434343434,0.9310734463276836,0.9619852164730729,0.9678714859437751,0.8928220255653884,0.9365558912386707,0.9466,0.9463773273289057,0.9469295314085621
125,10,0.01,3,sgd,recall,0.9653061224489796,0.9885462555066079,0.9467054263565892,0.9405940594059405,0.9511201629327902,0.9237668161434978,0.9509394572025052,0.9377431906614786,0.9322381930184805,0.9217046580773043,0.9466,0.9458664341754174,0.9466
126,10,0.01,3,sgd,f1-score,0.9545913218970736,0.9748045178105995,0.9503891050583657,0.9552538964303671,0.947261663286004,0.9274057400112549,0.9564304461942257,0.9525691699604744,0.9121044701155199,0.929070929070929,0.9466,0.9459881259834815,0.9466291283924482
127,10,0.01,3,sgd,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.9466,10000.0,10000.0
128,10,0.01,3,lbfgs,precision,0.3263239875389408,0.05402160864345738,0.4953271028037383,0.5979381443298969,0.0,0.09299048960901726,0.0,0.0,0.14634146341463414,0.0,0.2028,0.17129427963396848,0.1721691231562237
129,10,0.01,3,lbfgs,recall,0.4275510204081633,0.039647577092511016,0.9244186046511628,0.05742574257425743,0.0,0.5919282511210763,0.0,0.0,0.024640657084188913,0.0,0.2028,0.206561185293136,0.2028
130,10,0.01,3,lbfgs,f1-score,0.37014134275618377,0.04573170731707317,0.6450304259634888,0.10478771454381211,0.0,0.16073059360730596,0.0,0.0,0.0421792618629174,0.0,0.2028,0.1368601046050781,0.13706052855417075
131,10,0.01,3,lbfgs,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.2028,10000.0,10000.0
132,10,0.01,4,adam,precision,0.0,0.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.01135,0.01288225
133,10,0.01,4,adam,recall,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.1,0.1135
134,10,0.01,4,adam,f1-score,0.0,0.203861697350696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.0203861697350696,0.023138302649304
135,10,0.01,4,adam,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.1135,10000.0,10000.0
136,10,0.01,4,sgd,precision,0.964,0.9833040421792618,0.9606903163950143,0.9358600583090378,0.9701030927835051,0.9667049368541906,0.9673340358271865,0.973,0.9441056910569106,0.9409448818897638,0.9607,0.960604705529487,0.9608285529311233
137,10,0.01,4,sgd,recall,0.9836734693877551,0.9859030837004406,0.9709302325581395,0.9534653465346534,0.9582484725050916,0.9439461883408071,0.9582463465553236,0.9464980544747081,0.9537987679671458,0.9474727452923687,0.9607,0.9602182707316433,0.9607
138,10,0.01,4,sgd,f1-score,0.9737373737373737,0.9846018477782666,0.9657831325301205,0.9445806768023539,0.9641393442622951,0.9551900170164492,0.9627687467226009,0.9595660749506902,0.9489274770173647,0.9441975308641974,0.9607,0.9603492221681714,0.9607031786743117
139,10,0.01,4,sgd,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.9607,10000.0,10000.0
140,10,0.01,4,lbfgs,precision,0.7002700270027002,0.5704521556256572,0.6509240246406571,0.479108635097493,0.6787974683544303,0.3388848660391021,0.6492478226444972,0.48822714681440443,0.0,0.5804816223067174,0.5661,0.5136393768525659,0.5167828430332437
141,10,0.01,4,lbfgs,recall,0.7938775510204081,0.9559471365638766,0.3071705426356589,0.1702970297029703,0.8737270875763747,0.5246636771300448,0.8559498956158664,0.6857976653696498,0.0,0.45391476709613476,0.5661,0.5621345352710986,0.5661
142,10,0.01,4,lbfgs,f1-score,0.7441415590626494,0.7145209087915705,0.41737985516787357,0.2512783053323594,0.7640249332146037,0.4117905851297844,0.7384061233678524,0.5703883495145631,0.0,0.5094549499443827,0.5661,0.5121385569525639,0.5150149078612521
143,10,0.01,4,lbfgs,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.5661,10000.0,10000.0
144,15,0.1,2,adam,precision,0.0,0.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.01135,0.01288225
145,15,0.1,2,adam,recall,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.1,0.1135
146,15,0.1,2,adam,f1-score,0.0,0.203861697350696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.0203861697350696,0.023138302649304
147,15,0.1,2,adam,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.1135,10000.0,10000.0
148,15,0.1,2,sgd,precision,0.0,0.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.01135,0.01288225
149,15,0.1,2,sgd,recall,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.1,0.1135
150,15,0.1,2,sgd,f1-score,0.0,0.203861697350696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.0203861697350696,0.023138302649304
151,15,0.1,2,sgd,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.1135,10000.0,10000.0
152,15,0.1,2,lbfgs,precision,0.880801687763713,0.16489593945568332,0.5509893455098934,0.0,0.06134969325153374,0.0,0.5294117647058824,0.0,0.0,0.0,0.306,0.21874484306867056,0.21863854192180907
153,15,0.1,2,lbfgs,recall,0.8520408163265306,0.9982378854625551,0.3507751937984496,0.0,0.010183299389002037,0.0,0.7515657620041754,0.0,0.0,0.0,0.306,0.29628029569807135,0.306
154,15,0.1,2,lbfgs,f1-score,0.8661825726141079,0.2830377217087185,0.42865600947306093,0.0,0.017467248908296942,0.0,0.6212251941328731,0.0,0.0,0.0,0.306,0.22165687468370576,0.222476631148466
155,15,0.1,2,lbfgs,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.306,10000.0,10000.0
156,15,0.1,3,adam,precision,0.0,0.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.01135,0.01288225
157,15,0.1,3,adam,recall,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.1,0.1135
158,15,0.1,3,adam,f1-score,0.0,0.203861697350696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.0203861697350696,0.023138302649304
159,15,0.1,3,adam,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.1135,10000.0,10000.0
160,15,0.1,3,sgd,precision,0.0,0.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.01135,0.01288225
161,15,0.1,3,sgd,recall,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.1,0.1135
162,15,0.1,3,sgd,f1-score,0.0,0.203861697350696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.0203861697350696,0.023138302649304
163,15,0.1,3,sgd,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.1135,10000.0,10000.0
164,15,0.1,3,lbfgs,precision,0.0,0.6887034659820283,0.12802547770700637,0.5872727272727273,0.0,0.0,0.18181818181818182,0.34022556390977443,0.0,0.5,0.2746,0.2426045416689718,0.2535379879309754
165,15,0.1,3,lbfgs,recall,0.0,0.945374449339207,0.7790697674418605,0.3198019801980198,0.0,0.0,0.0020876826722338203,0.5282101167315175,0.0,0.0009910802775024777,0.2746,0.25755350766603413,0.2746
166,15,0.1,3,lbfgs,f1-score,0.0,0.7968808020794652,0.21991247264770242,0.41410256410256413,0.0,0.0,0.0041279669762641896,0.4138719512195122,0.0,0.0019782393669634025,0.2746,0.18508739963924717,0.19810639736143973
167,15,0.1,3,lbfgs,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.2746,10000.0,10000.0
168,15,0.1,4,adam,precision,0.0,0.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.01135,0.01288225
169,15,0.1,4,adam,recall,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.1,0.1135
170,15,0.1,4,adam,f1-score,0.0,0.203861697350696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.0203861697350696,0.023138302649304
171,15,0.1,4,adam,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.1135,10000.0,10000.0
172,15,0.1,4,sgd,precision,0.9696048632218845,0.9850088183421517,0.9495238095238095,0.9422135161606269,0.9474206349206349,0.9530892448512586,0.9707419017763845,0.9632139399806389,0.9576008273009308,0.9680082559339526,0.9609,0.9606425812012273,0.9609842875656319
173,15,0.1,4,sgd,recall,0.976530612244898,0.9841409691629956,0.9660852713178295,0.9524752475247524,0.9725050916496945,0.9338565022421524,0.9697286012526096,0.9678988326848249,0.9507186858316222,0.929633300297324,0.9609,0.9603573114208703,0.9609
174,15,0.1,4,sgd,f1-score,0.9730554143365532,0.9845747025121199,0.957732949087416,0.9473165928114229,0.9597989949748743,0.9433748584371461,0.9702349869451697,0.9655507035419699,0.9541473467284906,0.948432760364004,0.9609,0.9604219309739165,0.9608649154045538
175,15,0.1,4,sgd,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.9609,10000.0,10000.0
176,15,0.1,4,lbfgs,precision,0.5790240349599417,0.43445878848063557,0.6632270168855535,0.6329113924050633,0.22248995983935743,0.3488372093023256,0.7648809523809523,0.0,0.531326281529699,0.2206896551724138,0.4802,0.43978452909559423,0.43868366108610374
177,15,0.1,4,lbfgs,recall,0.8112244897959183,0.7709251101321586,0.685077519379845,0.39603960396039606,0.5641547861507128,0.016816143497757848,0.8048016701461378,0.0,0.6704312114989733,0.031714568880079286,0.4802,0.4751185103441979,0.4802
178,15,0.1,4,lbfgs,f1-score,0.6757331066723332,0.5557319784058431,0.6739752144899905,0.48721071863581,0.3191244239631336,0.03208556149732621,0.7843336724313326,0.0,0.5928279618701771,0.05545927209705372,0.4802,0.4176481910063001,0.4207364490989466
179,15,0.1,4,lbfgs,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.4802,10000.0,10000.0
180,15,0.01,2,adam,precision,0.0,0.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.01135,0.01288225
181,15,0.01,2,adam,recall,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.1,0.1135
182,15,0.01,2,adam,f1-score,0.0,0.203861697350696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.0203861697350696,0.023138302649304
183,15,0.01,2,adam,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.1135,10000.0,10000.0
184,15,0.01,2,sgd,precision,0.96,0.9577221742881795,0.9126984126984127,0.9317476732161324,0.9664138678223185,0.7772373540856031,0.9672489082969432,0.9259259259259259,0.9094608341810784,0.85941893158388,0.9156,0.9167874082098473,0.9184543578176843
185,15,0.01,2,sgd,recall,0.9306122448979591,0.9779735682819384,0.8914728682170543,0.8920792079207921,0.9083503054989817,0.8957399103139013,0.9248434237995825,0.8998054474708171,0.917864476386037,0.908820614469772,0.9156,0.9147562067256836,0.9156
186,15,0.01,2,sgd,f1-score,0.9450777202072538,0.967741935483871,0.9019607843137255,0.911482043500253,0.9364829396325459,0.8322916666666667,0.9455709711846318,0.9126788357178096,0.9136433316300461,0.8834296724470135,0.9156,0.9150359900783818,0.9163374047329637
187,15,0.01,2,sgd,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.9156,10000.0,10000.0
188,15,0.01,2,lbfgs,precision,0.0,0.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.01135,0.01288225
189,15,0.01,2,lbfgs,recall,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.1,0.1135
190,15,0.01,2,lbfgs,f1-score,0.0,0.203861697350696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.0203861697350696,0.023138302649304
191,15,0.01,2,lbfgs,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.1135,10000.0,10000.0
192,15,0.01,3,adam,precision,0.9707070707070707,0.9549702633814783,0.9808660624370594,0.951171875,0.9625884732052579,0.9665513264129181,0.9592050209205021,0.9760479041916168,0.9428868120456906,0.931665062560154,0.9594,0.9596659870861748,0.9596264670870359
193,15,0.01,3,adam,recall,0.9806122448979592,0.9903083700440528,0.9437984496124031,0.9643564356435643,0.9694501018329938,0.9394618834080718,0.9572025052192067,0.9513618677042801,0.9322381930184805,0.9593657086223984,0.9594,0.958815576000341,0.9594
194,15,0.01,3,adam,f1-score,0.9756345177664975,0.9723183391003459,0.9619753086419753,0.9577187807276303,0.9660071029934044,0.9528140989198408,0.9582027168234065,0.9635467980295567,0.9375322663913268,0.9453125,0.9594,0.9591062429393983,0.9593747831775867
195,15,0.01,3,adam,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.9594,10000.0,10000.0
196,15,0.01,3,sgd,precision,0.9716312056737588,0.9858532272325375,0.9684729064039409,0.9264150943396227,0.9485368314833501,0.9156492785793563,0.9495884773662552,0.9789579158316634,0.9439252336448598,0.9521384928716904,0.9548,0.9541168663427035,0.9550673019839987
197,15,0.01,3,sgd,recall,0.9785714285714285,0.9823788546255506,0.9525193798449613,0.9722772277227723,0.9572301425661914,0.9248878923766816,0.9634655532359081,0.9503891050583657,0.9332648870636551,0.9266600594648167,0.9548,0.9541644530530332,0.9548
198,15,0.01,3,sgd,f1-score,0.9750889679715302,0.9841129744042364,0.9604298974108451,0.9487922705314009,0.9528636594019261,0.9202453987730062,0.9564766839378238,0.964461994076999,0.9385647909137842,0.9392265193370166,0.9548,0.954026315675857,0.9548183528648495
199,15,0.01,3,sgd,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.9548,10000.0,10000.0
200,15,0.01,3,lbfgs,precision,0.0,0.15220040622884226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42623716153127916,0.251,0.15784375677601215,0.16308207570547967
201,15,0.01,3,lbfgs,recall,0.0,0.9903083700440528,0.0,0.0,0.0,0.0,0.0,0.4601167315175097,0.0,0.9048562933597621,0.251,0.23552813949213247,0.251
202,15,0.01,3,lbfgs,f1-score,0.0,0.26384976525821596,0.0,0.0,0.0,0.0,0.0,0.6302465023317788,0.0,0.5794985718819422,0.251,0.14735948394719373,0.15320769469940232
203,15,0.01,3,lbfgs,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.251,10000.0,10000.0
204,15,0.01,4,adam,precision,0.0,0.1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.01135,0.01288225
205,15,0.01,4,adam,recall,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.1,0.1135
206,15,0.01,4,adam,f1-score,0.0,0.203861697350696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135,0.0203861697350696,0.023138302649304
207,15,0.01,4,adam,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.1135,10000.0,10000.0
208,15,0.01,4,sgd,precision,0.976313079299691,0.9797891036906854,0.9696078431372549,0.948768472906404,0.9691358024691358,0.9595505617977528,0.9579055441478439,0.981,0.929633300297324,0.9515331355093967,0.9625,0.9623236843255489,0.9627050640816236
209,15,0.01,4,sgd,recall,0.9673469387755103,0.9823788546255506,0.9583333333333334,0.9534653465346534,0.9592668024439919,0.9573991031390134,0.9739039665970772,0.9542801556420234,0.9630390143737166,0.9534192269573836,0.9625,0.9622832742422253,0.9625
210,15,0.01,4,sgd,f1-score,0.9718093285494619,0.9810822701275846,0.9639376218323586,0.951111111111111,0.9641760491299898,0.9584736251402917,0.9658385093167702,0.9674556213017752,0.9460413514876449,0.9524752475247524,0.9625,0.962240073552174,0.962539619212242
211,15,0.01,4,sgd,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.9625,10000.0,10000.0
212,15,0.01,4,lbfgs,precision,0.6715049656226126,0.36942675159235666,0.39693524468610974,0.6429780033840947,0.0,0.6020942408376964,0.285551763367463,0.2701366676359407,0.5739268680445151,0.0,0.4271,0.3812554505170789,0.37837511012398456
213,15,0.01,4,lbfgs,recall,0.8969387755102041,0.05110132158590308,0.7781007751937985,0.7524752475247525,0.0,0.257847533632287,0.2620041753653445,0.9036964980544747,0.37063655030800824,0.0,0.4271,0.4272800877174773,0.4271
214,15,0.01,4,lbfgs,f1-score,0.7680209698558321,0.08978328173374613,0.5256955810147299,0.6934306569343065,0.0,0.3610675039246468,0.2732716385410996,0.4159391090217148,0.4504054897067998,0.0,0.4271,0.3577614230732876,0.35475941726092725
215,15,0.01,4,lbfgs,support,980.0,1135.0,1032.0,1010.0,982.0,892.0,958.0,1028.0,974.0,1009.0,0.4271,10000.0,10000.0
